Date,Sku,Orders
07.27.2020,26778,1
07.27.2020,30187,1
07.27.2020,118222,2
07.27.2020,123987,1
07.27.2020,158972,1
07.27.2020,158973,2
07.27.2020,396395,1
07.27.2020,429616,3
07.27.2020,429631,9
07.27.2020,429633,5
07.27.2020,429635,12
07.27.2020,429638,11
07.27.2020,441372,3
07.27.2020,444182,1
07.27.2020,452454,3
07.27.2020,452455,2
07.27.2020,452456,1
07.27.2020,452594,1
07.27.2020,452603,3
07.27.2020,452608,1
07.27.2020,452616,1
07.27.2020,452617,3
07.27.2020,492318,1
07.27.2020,500224,1
07.27.2020,500225,1
07.27.2020,503647,2
07.27.2020,503649,4
07.27.2020,503652,1
07.27.2020,1185359,1
07.27.2020,1185414,1
07.27.2020,1185519,1
07.27.2020,1185521,1
07.27.2020,1185535,1
07.27.2020,1185597,1
07.27.2020,1185718,1
07.27.2020,1186332,1
07.27.2020,1186333,1
07.27.2020,1186334,1
07.28.2020,22433,1
07.28.2020,30852,1
07.28.2020,56843,1
07.28.2020,61712,2
07.28.2020,116488,1
07.28.2020,123139,1
07.28.2020,151030,1
07.28.2020,282057,1
07.28.2020,291930,1
07.28.2020,291934,1
07.28.2020,358147,1
07.28.2020,434023,1
07.28.2020,452455,1
07.28.2020,452596,1
07.28.2020,452602,1
07.28.2020,452606,1
07.28.2020,452613,1
07.28.2020,483375,1
07.28.2020,483376,1
07.28.2020,483378,1
07.28.2020,483395,1
07.28.2020,502237,1
07.28.2020,555114,1
07.28.2020,555122,1
07.28.2020,1185511,3
07.28.2020,1186336,1
07.28.2020,22436,1
07.28.2020,23397,1
07.28.2020,28347,3
07.28.2020,30295,1
07.28.2020,43621,1
07.28.2020,87820,1
07.28.2020,119257,1
07.28.2020,123987,2
07.28.2020,126674,1
07.28.2020,291964,1
07.28.2020,429616,3
07.28.2020,429631,6
07.28.2020,429633,7
07.28.2020,429635,15
07.28.2020,429638,11
07.28.2020,441372,2
07.28.2020,452452,1
07.28.2020,452455,2
07.28.2020,452456,1
07.28.2020,452457,1
07.28.2020,452465,1
07.28.2020,452588,3
07.28.2020,452594,1
07.28.2020,452603,4
07.28.2020,452608,1
07.28.2020,452616,5
07.28.2020,452617,5
07.28.2020,483381,1
07.28.2020,500224,1
07.28.2020,500225,2
07.28.2020,503647,1
07.28.2020,503649,4
07.28.2020,503661,2
07.28.2020,503663,1
07.28.2020,503672,1
07.28.2020,506486,1
07.28.2020,527950,1
07.28.2020,1185422,1
07.28.2020,1185519,1
07.28.2020,1185535,2
07.28.2020,1185597,1
07.28.2020,1186332,2
07.28.2020,1186333,1
07.28.2020,1186334,2
07.28.2020,1186335,3
07.29.2020,16991,1
07.29.2020,22802,1
07.29.2020,30594,1
07.29.2020,30852,1
07.29.2020,35926,1
07.29.2020,45038,1
07.29.2020,116065,1
07.29.2020,117011,1
07.29.2020,117068,1
07.29.2020,117110,1
07.29.2020,123105,1
07.29.2020,280896,1
07.29.2020,280897,1
07.29.2020,291945,1
07.29.2020,384674,1
07.29.2020,413351,1
07.29.2020,429638,1
07.29.2020,442197,1
07.29.2020,452613,1
07.29.2020,483378,2
07.29.2020,483388,1
07.29.2020,492318,1
07.29.2020,503673,1
07.29.2020,1185458,1
07.29.2020,1185467,1
07.29.2020,1185511,2
07.29.2020,1185718,1
07.29.2020,23397,1
07.29.2020,26778,1
07.29.2020,30187,1
07.29.2020,118222,1
07.29.2020,120716,2
07.29.2020,123987,6
07.29.2020,158972,1
07.29.2020,227156,1
07.29.2020,292400,1
07.29.2020,429614,3
07.29.2020,429616,3
07.29.2020,429631,12
07.29.2020,429633,5
07.29.2020,429635,5
07.29.2020,429638,14
07.29.2020,439591,1
07.29.2020,441372,3
07.29.2020,452452,1
07.29.2020,452454,2
07.29.2020,452455,3
07.29.2020,452457,1
07.29.2020,452465,1
07.29.2020,452466,1
07.29.2020,452603,2
07.29.2020,452608,1
07.29.2020,452617,2
07.29.2020,469970,1
07.29.2020,492318,1
07.29.2020,500224,2
07.29.2020,500225,2
07.29.2020,500226,1
07.29.2020,503647,1
07.29.2020,503649,1
07.29.2020,503652,1
07.29.2020,503661,1
07.29.2020,503670,1
07.29.2020,506485,3
07.29.2020,506486,3
07.29.2020,527949,4
07.29.2020,527950,3
07.29.2020,1185422,1
07.29.2020,1185714,1
07.29.2020,1185718,1
07.29.2020,1186335,1
07.30.2020,22802,1
07.30.2020,26211,1
07.30.2020,30852,1
07.30.2020,72867,1
07.30.2020,117026,1
07.30.2020,118219,1
07.30.2020,429635,1
07.30.2020,429638,2
07.30.2020,452453,1
07.30.2020,452471,1
07.30.2020,452595,1
07.30.2020,452602,1
07.30.2020,502237,1
07.30.2020,554306,1
07.30.2020,1185511,1
07.30.2020,30187,1
07.30.2020,30654,1
07.30.2020,47197,1
07.30.2020,123987,5
07.30.2020,429614,2
07.30.2020,429616,2
07.30.2020,429631,6
07.30.2020,429633,6
07.30.2020,429635,7
07.30.2020,429638,10
07.30.2020,439591,1
07.30.2020,441372,2
07.30.2020,452454,3
07.30.2020,452455,1
07.30.2020,452603,2
07.30.2020,452608,1
07.30.2020,452617,1
07.30.2020,469970,1
07.30.2020,500224,1
07.30.2020,500225,1
07.30.2020,503649,3
07.30.2020,503652,2
07.30.2020,503661,1
07.30.2020,503666,1
07.30.2020,521307,1
07.30.2020,521321,1
07.30.2020,542330,1
07.30.2020,542331,2
07.30.2020,1185414,2
07.30.2020,1185714,1
07.30.2020,1185716,1
07.30.2020,1186334,1
07.30.2020,1186335,1
07.31.2020,22781,1
07.31.2020,31363,1
07.31.2020,117072,1
07.31.2020,117110,1
07.31.2020,117114,1
07.31.2020,127166,1
07.31.2020,158973,1
07.31.2020,282057,1
07.31.2020,282186,1
07.31.2020,291929,1
07.31.2020,291930,1
07.31.2020,291934,2
07.31.2020,291941,1
07.31.2020,291952,1
07.31.2020,429635,1
07.31.2020,429638,3
07.31.2020,444242,1
07.31.2020,469913,1
07.31.2020,483374,1
07.31.2020,483376,1
07.31.2020,483378,1
07.31.2020,483385,1
07.31.2020,483388,1
07.31.2020,483389,1
07.31.2020,483390,1
07.31.2020,483392,1
07.31.2020,502237,1
07.31.2020,559937,1
07.31.2020,1185511,3
07.31.2020,13909,1
07.31.2020,26778,3
07.31.2020,28347,1
07.31.2020,30187,1
07.31.2020,30295,1
07.31.2020,30654,1
07.31.2020,123987,3
07.31.2020,158972,1
07.31.2020,158973,1
07.31.2020,413349,1
07.31.2020,429614,3
07.31.2020,429616,3
07.31.2020,429631,7
07.31.2020,429633,5
07.31.2020,429635,8
07.31.2020,429638,4
07.31.2020,452454,1
07.31.2020,452455,1
07.31.2020,452457,1
07.31.2020,452465,1
07.31.2020,452588,1
07.31.2020,452603,1
07.31.2020,452608,2
07.31.2020,452617,2
07.31.2020,483380,2
07.31.2020,492318,2
07.31.2020,500224,2
07.31.2020,500225,3
07.31.2020,503647,1
07.31.2020,503649,2
07.31.2020,503661,1
07.31.2020,503663,3
07.31.2020,503670,2
07.31.2020,1185414,1
07.31.2020,1185422,2
07.31.2020,1185513,1
07.31.2020,1185519,1
07.31.2020,1185535,1
07.31.2020,1185716,4
07.31.2020,1185720,1
07.31.2020,1186332,1
07.31.2020,1186334,1
07.31.2020,1186335,2
08.03.2020,16991,1
08.03.2020,22765,1
08.03.2020,22802,1
08.03.2020,72867,1
08.03.2020,117066,1
08.03.2020,117101,2
08.03.2020,117126,1
08.03.2020,118219,1
08.03.2020,123105,1
08.03.2020,127167,1
08.03.2020,291934,1
08.03.2020,429616,2
08.03.2020,429631,1
08.03.2020,429635,1
08.03.2020,452455,1
08.03.2020,452458,1
08.03.2020,452590,1
08.03.2020,483385,2
08.03.2020,483390,2
08.03.2020,506016,1
08.03.2020,1185420,1
08.03.2020,22436,1
08.03.2020,23397,1
08.03.2020,26778,2
08.03.2020,30187,4
08.03.2020,30530,1
08.03.2020,123987,3
08.03.2020,292400,1
08.03.2020,413349,1
08.03.2020,429616,1
08.03.2020,429631,4
08.03.2020,429633,1
08.03.2020,429635,6
08.03.2020,429638,7
08.03.2020,452454,3
08.03.2020,452457,1
08.03.2020,452594,1
08.03.2020,469970,2
08.03.2020,483381,2
08.03.2020,492318,3
08.03.2020,500224,2
08.03.2020,503643,2
08.03.2020,503647,2
08.03.2020,503649,3
08.03.2020,503652,1
08.03.2020,503661,1
08.03.2020,503663,1
08.03.2020,506485,1
08.03.2020,506486,2
08.03.2020,1185414,1
08.03.2020,1185519,1
08.03.2020,1185535,4
08.03.2020,1185716,1
08.03.2020,1186333,1
08.03.2020,1186334,1
08.03.2020,1186335,1
08.04.2020,22822,1
08.04.2020,23201,1
08.04.2020,28187,1
08.04.2020,35308,1
08.04.2020,35309,1
08.04.2020,61712,1
08.04.2020,116488,1
08.04.2020,123139,1
08.04.2020,221743,1
08.04.2020,291928,1
08.04.2020,291930,1
08.04.2020,452455,2
08.04.2020,452457,1
08.04.2020,452595,1
08.04.2020,452613,1
08.04.2020,478191,1
08.04.2020,483395,1
08.04.2020,503093,2
08.04.2020,1186336,1
08.04.2020,1330381,1
08.04.2020,23397,1
08.04.2020,53031,1
08.04.2020,123987,3
08.04.2020,429611,3
08.04.2020,429614,3
08.04.2020,429616,2
08.04.2020,429631,5
08.04.2020,429633,5
08.04.2020,429635,8
08.04.2020,429638,7
08.04.2020,441372,2
08.04.2020,452454,4
08.04.2020,452456,2
08.04.2020,452588,2
08.04.2020,452592,1
08.04.2020,452601,3
08.04.2020,452603,1
08.04.2020,483383,1
08.04.2020,492318,6
08.04.2020,500224,1
08.04.2020,500225,1
08.04.2020,502238,2
08.04.2020,503647,1
08.04.2020,503649,3
08.04.2020,503661,1
08.04.2020,503663,1
08.04.2020,521307,1
08.04.2020,527948,1
08.04.2020,527949,1
08.04.2020,527950,1
08.04.2020,1185519,1
08.04.2020,1185716,1
08.04.2020,1186332,5
08.04.2020,1186333,1
08.04.2020,1186334,5
08.04.2020,1186335,1
08.05.2020,22996,1
08.05.2020,28187,1
08.05.2020,28480,1
08.05.2020,31362,1
08.05.2020,33629,1
08.05.2020,43213,1
08.05.2020,87819,1
08.05.2020,87820,1
08.05.2020,117066,2
08.05.2020,291930,1
08.05.2020,291934,2
08.05.2020,429631,1
08.05.2020,429638,2
08.05.2020,434024,1
08.05.2020,444183,1
08.05.2020,452452,1
08.05.2020,452455,2
08.05.2020,452590,2
08.05.2020,452595,1
08.05.2020,452604,1
08.05.2020,452606,1
08.05.2020,452612,1
08.05.2020,483375,5
08.05.2020,483385,5
08.05.2020,483390,5
08.05.2020,1185488,1
08.05.2020,1185538,1
08.05.2020,1185717,1
08.05.2020,1255417,1
08.05.2020,22436,1
08.05.2020,22970,1
08.05.2020,28347,1
08.05.2020,28645,1
08.05.2020,30295,1
08.05.2020,30649,1
08.05.2020,30654,1
08.05.2020,53030,1
08.05.2020,53031,1
08.05.2020,117054,1
08.05.2020,120716,1
08.05.2020,123987,4
08.05.2020,125456,1
08.05.2020,282183,1
08.05.2020,413349,1
08.05.2020,429609,2
08.05.2020,429611,2
08.05.2020,429614,3
08.05.2020,429616,1
08.05.2020,429631,2
08.05.2020,429635,7
08.05.2020,429638,5
08.05.2020,444243,1
08.05.2020,452588,1
08.05.2020,452592,1
08.05.2020,452594,4
08.05.2020,452601,2
08.05.2020,452603,2
08.05.2020,452609,2
08.05.2020,452616,1
08.05.2020,452617,2
08.05.2020,500224,5
08.05.2020,500225,1
08.05.2020,500226,1
08.05.2020,502238,1
08.05.2020,503647,1
08.05.2020,521319,2
08.05.2020,527950,1
08.05.2020,559657,1
08.05.2020,1185537,1
08.05.2020,1186332,1
08.05.2020,1186333,1
08.05.2020,1186334,2
08.06.2020,22433,1
08.06.2020,30529,1
08.06.2020,118219,1
08.06.2020,236638,1
08.06.2020,291934,1
08.06.2020,291945,1
08.06.2020,291946,1
08.06.2020,429635,1
08.06.2020,429638,2
08.06.2020,444917,1
08.06.2020,452455,4
08.06.2020,452458,1
08.06.2020,452460,1
08.06.2020,452590,2
08.06.2020,452593,1
08.06.2020,478190,1
08.06.2020,483378,1
08.06.2020,502237,1
08.06.2020,555110,1
08.06.2020,1185537,1
08.06.2020,30654,1
08.06.2020,118222,1
08.06.2020,120716,1
08.06.2020,123987,2
08.06.2020,158973,1
08.06.2020,429609,2
08.06.2020,429611,4
08.06.2020,429614,2
08.06.2020,429616,1
08.06.2020,429631,3
08.06.2020,429635,3
08.06.2020,429638,3
08.06.2020,441372,2
08.06.2020,452454,1
08.06.2020,452460,1
08.06.2020,452592,3
08.06.2020,452594,4
08.06.2020,452609,1
08.06.2020,452616,3
08.06.2020,452617,3
08.06.2020,492318,2
08.06.2020,502238,1
08.06.2020,503647,2
08.06.2020,503661,1
08.06.2020,503663,1
08.06.2020,1185535,2
08.06.2020,1185537,1
08.06.2020,1186332,1
08.07.2020,22433,1
08.07.2020,26211,1
08.07.2020,28835,1
08.07.2020,30529,1
08.07.2020,30657,1
08.07.2020,31403,1
08.07.2020,33056,1
08.07.2020,116965,1
08.07.2020,117136,1
08.07.2020,221743,1
08.07.2020,292400,1
08.07.2020,429631,1
08.07.2020,429635,1
08.07.2020,429638,1
08.07.2020,452452,1
08.07.2020,452455,1
08.07.2020,452457,1
08.07.2020,452590,1
08.07.2020,478191,1
08.07.2020,494677,1
08.07.2020,1185014,1
08.07.2020,1185801,1
08.07.2020,1185805,1
08.07.2020,123987,2
08.07.2020,158972,2
08.07.2020,158973,2
08.07.2020,292400,2
08.07.2020,429609,4
08.07.2020,429611,5
08.07.2020,429614,1
08.07.2020,429616,2
08.07.2020,429631,9
08.07.2020,429635,4
08.07.2020,429638,5
08.07.2020,441372,2
08.07.2020,452455,4
08.07.2020,452456,1
08.07.2020,452457,1
08.07.2020,452594,2
08.07.2020,452616,2
08.07.2020,452617,2
08.07.2020,469970,1
08.07.2020,492318,1
08.07.2020,494677,1
08.07.2020,500224,2
08.07.2020,500225,1
08.07.2020,503647,1
08.07.2020,503649,1
08.07.2020,503661,1
08.07.2020,503669,1
08.07.2020,503672,1
08.07.2020,521319,1
08.07.2020,1185597,1
08.07.2020,1185714,1
08.07.2020,1186332,1
08.07.2020,1186333,1
08.10.2020,26137,1
08.10.2020,33132,1
08.10.2020,65662,1
08.10.2020,72156,1
08.10.2020,91318,1
08.10.2020,117068,1
08.10.2020,125456,1
08.10.2020,291930,1
08.10.2020,291934,1
08.10.2020,292402,1
08.10.2020,429635,1
08.10.2020,429638,1
08.10.2020,452595,1
08.10.2020,452604,2
08.10.2020,452606,1
08.10.2020,469909,1
08.10.2020,478310,1
08.10.2020,503659,2
08.10.2020,503673,2
08.10.2020,521309,1
08.10.2020,1185418,1
08.10.2020,1185422,2
08.10.2020,1185493,1
08.10.2020,1185997,6
08.10.2020,16067,1
08.10.2020,28177,1
08.10.2020,30187,1
08.10.2020,53031,1
08.10.2020,123987,5
08.10.2020,125456,1
08.10.2020,158972,1
08.10.2020,158973,1
08.10.2020,212432,1
08.10.2020,259082,1
08.10.2020,312590,1
08.10.2020,413349,1
08.10.2020,429609,4
08.10.2020,429611,9
08.10.2020,429614,1
08.10.2020,429616,2
08.10.2020,429631,3
08.10.2020,429635,5
08.10.2020,429638,7
08.10.2020,441372,1
08.10.2020,452456,2
08.10.2020,452588,1
08.10.2020,452592,3
08.10.2020,452594,1
08.10.2020,452609,1
08.10.2020,452616,1
08.10.2020,452617,6
08.10.2020,500224,2
08.10.2020,503643,1
08.10.2020,503647,1
08.10.2020,503649,7
08.10.2020,503652,2
08.10.2020,503661,2
08.10.2020,503663,4
08.10.2020,503669,1
08.10.2020,520807,1
08.10.2020,521319,1
08.10.2020,1185519,1
08.10.2020,1185535,2
08.10.2020,1185716,2
08.10.2020,1185718,1
08.10.2020,1186333,1
08.11.2020,22213,1
08.11.2020,22781,1
08.11.2020,26211,1
08.11.2020,118219,1
08.11.2020,158981,1
08.11.2020,452452,1
08.11.2020,452455,2
08.11.2020,452457,1
08.11.2020,452604,1
08.11.2020,500227,1
08.11.2020,555110,1
08.11.2020,1185414,1
08.11.2020,1185420,1
08.11.2020,1186332,1
08.11.2020,22213,2
08.11.2020,23397,1
08.11.2020,30295,1
08.11.2020,43621,1
08.11.2020,53030,2
08.11.2020,53031,1
08.11.2020,123987,7
08.11.2020,158972,1
08.11.2020,212433,1
08.11.2020,292400,2
08.11.2020,429609,5
08.11.2020,429611,7
08.11.2020,429614,3
08.11.2020,429616,6
08.11.2020,429631,5
08.11.2020,429633,3
08.11.2020,429635,13
08.11.2020,429638,8
08.11.2020,441372,1
08.11.2020,452454,1
08.11.2020,452455,2
08.11.2020,452456,3
08.11.2020,452592,2
08.11.2020,452594,3
08.11.2020,452616,2
08.11.2020,452617,3
08.11.2020,459872,1
08.11.2020,483380,1
08.11.2020,483381,1
08.11.2020,483383,1
08.11.2020,500224,1
08.11.2020,500225,1
08.11.2020,500226,1
08.11.2020,503643,1
08.11.2020,503647,1
08.11.2020,503649,1
08.11.2020,503652,1
08.11.2020,503663,1
08.11.2020,521318,1
08.11.2020,527949,1
08.11.2020,1185519,3
08.11.2020,1185714,1
08.11.2020,1186332,1
08.11.2020,1186333,1
08.11.2020,1186334,1
08.11.2020,1186335,2
08.12.2020,10027,1
08.12.2020,117053,1
08.12.2020,291294,1
08.12.2020,291930,1
08.12.2020,452457,2
08.12.2020,452602,2
08.12.2020,452610,1
08.12.2020,500225,1
08.12.2020,1185717,1
08.12.2020,1186335,1
08.12.2020,30654,1
08.12.2020,123987,4
08.12.2020,158972,1
08.12.2020,291933,1
08.12.2020,292405,1
08.12.2020,396395,2
08.12.2020,429609,7
08.12.2020,429611,5
08.12.2020,429614,1
08.12.2020,429616,2
08.12.2020,429631,1
08.12.2020,429633,1
08.12.2020,429635,6
08.12.2020,429638,4
08.12.2020,441372,3
08.12.2020,452454,3
08.12.2020,452455,3
08.12.2020,452456,1
08.12.2020,452594,1
08.12.2020,452603,2
08.12.2020,452616,2
08.12.2020,452617,5
08.12.2020,478192,1
08.12.2020,500224,2
08.12.2020,503645,1
08.12.2020,503647,4
08.12.2020,503652,2
08.12.2020,503661,1
08.12.2020,503663,3
08.12.2020,503666,1
08.12.2020,542331,1
08.12.2020,1185519,3
08.12.2020,1185535,1
08.12.2020,1185537,2
08.12.2020,1186332,2
08.12.2020,1186334,1
08.12.2020,1186335,4
08.13.2020,30594,1
08.13.2020,117053,1
08.13.2020,117133,1
08.13.2020,291942,1
08.13.2020,291946,1
08.13.2020,413351,1
08.13.2020,429635,1
08.13.2020,452453,1
08.13.2020,452602,1
08.13.2020,452610,1
08.13.2020,452612,1
08.13.2020,502237,2
08.13.2020,1185014,1
08.13.2020,1185477,1
08.13.2020,1185536,1
08.13.2020,16067,1
08.13.2020,22436,1
08.13.2020,28177,1
08.13.2020,53030,1
08.13.2020,117054,1
08.13.2020,158972,1
08.13.2020,158973,1
08.13.2020,251048,1
08.13.2020,429609,3
08.13.2020,429611,1
08.13.2020,429614,3
08.13.2020,429616,4
08.13.2020,429631,6
08.13.2020,429633,3
08.13.2020,429635,6
08.13.2020,429638,5
08.13.2020,441372,1
08.13.2020,452454,2
08.13.2020,452455,2
08.13.2020,452457,1
08.13.2020,452592,4
08.13.2020,452594,2
08.13.2020,452601,1
08.13.2020,452609,1
08.13.2020,452616,1
08.13.2020,452617,3
08.13.2020,500224,2
08.13.2020,500225,1
08.13.2020,503643,2
08.13.2020,503647,1
08.13.2020,503649,2
08.13.2020,503652,1
08.13.2020,503663,2
08.13.2020,503669,2
08.13.2020,521318,1
08.13.2020,527949,1
08.13.2020,527950,1
08.13.2020,542331,1
08.13.2020,559657,1
08.13.2020,559659,1
08.13.2020,1185597,1
08.13.2020,1186332,1
08.13.2020,1186333,1
08.13.2020,1258446,1
08.14.2020,22837,1
08.14.2020,30533,1
08.14.2020,72867,2
08.14.2020,117066,2
08.14.2020,117068,1
08.14.2020,117133,2
08.14.2020,221747,1
08.14.2020,291934,1
08.14.2020,413349,1
08.14.2020,429616,1
08.14.2020,429633,1
08.14.2020,458559,1
08.14.2020,500227,1
08.14.2020,1185416,1
08.14.2020,1185420,1
08.14.2020,1185422,1
08.14.2020,1295433,1
08.14.2020,22510,1
08.14.2020,117054,1
08.14.2020,123987,2
08.14.2020,158972,1
08.14.2020,158973,1
08.14.2020,396395,1
08.14.2020,429609,5
08.14.2020,429611,4
08.14.2020,429614,1
08.14.2020,429616,4
08.14.2020,429631,6
08.14.2020,429633,1
08.14.2020,429635,10
08.14.2020,429638,6
08.14.2020,452454,5
08.14.2020,452455,4
08.14.2020,452592,1
08.14.2020,452603,3
08.14.2020,452616,3
08.14.2020,452617,4
08.14.2020,478192,1
08.14.2020,483383,1
08.14.2020,500225,1
08.14.2020,503647,1
08.14.2020,503649,4
08.14.2020,521319,1
08.14.2020,521321,1
08.14.2020,1185422,1
08.14.2020,1185535,1
08.14.2020,1186332,1
08.14.2020,1186333,1
08.17.2020,26137,1
08.17.2020,33132,1
08.17.2020,35926,1
08.17.2020,117110,1
08.17.2020,117133,2
08.17.2020,291927,2
08.17.2020,291928,2
08.17.2020,291931,2
08.17.2020,291932,2
08.17.2020,291939,1
08.17.2020,291940,2
08.17.2020,452590,2
08.17.2020,452595,3
08.17.2020,452610,1
08.17.2020,452612,1
08.17.2020,483375,2
08.17.2020,503650,1
08.17.2020,555114,2
08.17.2020,555120,2
08.17.2020,555124,2
08.17.2020,13909,1
08.17.2020,22970,1
08.17.2020,30187,1
08.17.2020,41257,2
08.17.2020,429609,8
08.17.2020,429611,11
08.17.2020,429614,4
08.17.2020,429616,5
08.17.2020,429631,7
08.17.2020,429633,4
08.17.2020,429635,9
08.17.2020,429638,8
08.17.2020,452454,4
08.17.2020,452458,1
08.17.2020,452588,1
08.17.2020,452616,3
08.17.2020,452617,6
08.17.2020,483380,2
08.17.2020,500224,4
08.17.2020,500225,1
08.17.2020,503643,2
08.17.2020,503647,2
08.17.2020,503649,1
08.17.2020,503652,1
08.17.2020,503661,1
08.17.2020,503663,2
08.17.2020,520807,1
08.17.2020,1185519,2
08.17.2020,1185535,2
08.17.2020,1185714,1
08.17.2020,1185716,2
08.17.2020,1186334,2
08.17.2020,1186335,3
08.18.2020,22802,1
08.18.2020,30798,1
08.18.2020,116965,1
08.18.2020,117110,1
08.18.2020,118219,1
08.18.2020,158982,1
08.18.2020,221744,1
08.18.2020,429609,1
08.18.2020,429631,1
08.18.2020,429635,1
08.18.2020,429638,3
08.18.2020,452602,1
08.18.2020,452612,1
08.18.2020,483375,1
08.18.2020,503649,1
08.18.2020,506485,1
08.18.2020,519730,1
08.18.2020,1185719,1
08.18.2020,1295436,1
08.18.2020,13909,1
08.18.2020,123987,4
08.18.2020,282178,1
08.18.2020,292401,1
08.18.2020,429609,13
08.18.2020,429611,14
08.18.2020,429614,4
08.18.2020,429616,6
08.18.2020,429631,5
08.18.2020,429633,3
08.18.2020,429635,15
08.18.2020,429638,12
08.18.2020,452454,3
08.18.2020,452455,6
08.18.2020,452457,1
08.18.2020,452592,3
08.18.2020,452594,1
08.18.2020,452616,2
08.18.2020,452617,10
08.18.2020,483380,1
08.18.2020,500224,2
08.18.2020,500225,1
08.18.2020,503643,3
08.18.2020,503647,4
08.18.2020,503649,4
08.18.2020,503652,1
08.18.2020,503661,1
08.18.2020,503663,2
08.18.2020,503669,1
08.18.2020,506485,1
08.18.2020,506486,1
08.18.2020,521319,1
08.18.2020,559657,1
08.18.2020,559659,1
08.18.2020,1185535,2
08.18.2020,1185713,1
08.18.2020,1185716,1
08.18.2020,1185718,1
08.18.2020,1186334,3
08.18.2020,1186335,3
08.19.2020,22802,1
08.19.2020,53031,1
08.19.2020,119251,1
08.19.2020,125457,1
08.19.2020,127168,1
08.19.2020,158973,1
08.19.2020,452612,1
08.19.2020,452613,1
08.19.2020,483375,1
08.19.2020,483376,1
08.19.2020,483378,1
08.19.2020,521310,1
08.19.2020,521317,1
08.19.2020,521318,1
08.19.2020,1185461,1
08.19.2020,1185462,1
08.19.2020,1185501,1
08.19.2020,1185502,1
08.19.2020,1255417,1
08.19.2020,16067,1
08.19.2020,22837,1
08.19.2020,26778,1
08.19.2020,28177,1
08.19.2020,28347,1
08.19.2020,30295,1
08.19.2020,47197,1
08.19.2020,53031,1
08.19.2020,123987,4
08.19.2020,127079,1
08.19.2020,158972,2
08.19.2020,158973,1
08.19.2020,292400,2
08.19.2020,429609,4
08.19.2020,429611,3
08.19.2020,429614,5
08.19.2020,429616,6
08.19.2020,429631,5
08.19.2020,429633,4
08.19.2020,429635,11
08.19.2020,429638,7
08.19.2020,441372,1
08.19.2020,452454,1
08.19.2020,452455,2
08.19.2020,452594,1
08.19.2020,452616,3
08.19.2020,452617,6
08.19.2020,478192,1
08.19.2020,483380,6
08.19.2020,483381,1
08.19.2020,483383,1
08.19.2020,502238,1
08.19.2020,503649,3
08.19.2020,521310,1
08.19.2020,1185519,1
08.19.2020,1185716,1
08.19.2020,1186332,1
08.19.2020,1186334,1
08.19.2020,1186335,1
08.20.2020,72867,1
08.20.2020,100042,1
08.20.2020,116965,1
08.20.2020,117133,2
08.20.2020,118219,1
08.20.2020,120489,1
08.20.2020,452454,1
08.20.2020,452457,1
08.20.2020,452458,1
08.20.2020,452460,1
08.20.2020,452461,1
08.20.2020,452590,2
08.20.2020,452592,1
08.20.2020,452595,1
08.20.2020,452599,1
08.20.2020,452602,1
08.20.2020,452606,1
08.20.2020,455646,1
08.20.2020,500227,1
08.20.2020,503649,1
08.20.2020,503650,1
08.20.2020,1185538,1
08.20.2020,53031,1
08.20.2020,123987,1
08.20.2020,127079,1
08.20.2020,429609,4
08.20.2020,429611,2
08.20.2020,429614,2
08.20.2020,429616,7
08.20.2020,429631,5
08.20.2020,429633,2
08.20.2020,429635,9
08.20.2020,429638,6
08.20.2020,441372,1
08.20.2020,452454,2
08.20.2020,452455,2
08.20.2020,452457,2
08.20.2020,452458,1
08.20.2020,452588,1
08.20.2020,452592,3
08.20.2020,452594,1
08.20.2020,452617,2
08.20.2020,500224,1
08.20.2020,500225,2
08.20.2020,503643,2
08.20.2020,503645,1
08.20.2020,503649,2
08.20.2020,503661,1
08.20.2020,503663,2
08.20.2020,510016,1
08.20.2020,1185597,1
08.21.2020,31363,1
08.21.2020,120489,1
08.21.2020,221744,1
08.21.2020,225290,1
08.21.2020,429635,1
08.21.2020,429638,1
08.21.2020,445525,1
